1,2,3,BIO
83108,Sentence: 2857,내,O
83109,Sentence: 2857,긴,O
83110,Sentence: 2857,무,O
83111,Sentence: 2857,슨,O
83112,Sentence: 2857,ㅋ,O
83113,Sentence: 2857,ㅋ,O
83114,Sentence: 2858,지,O
83115,Sentence: 2858,들,O
83116,Sentence: 2858,이,O
83117,Sentence: 2858,닭,B
83118,Sentence: 2858,근,I
83119,Sentence: 2858,혜,I
83120,Sentence: 2858,탄,O
83121,Sentence: 2858,핻,O
83122,Sentence: 2858,시,O
83123,Sentence: 2858,키,O
83124,Sentence: 2858,고,O
83125,Sentence: 2858,문,B
83126,Sentence: 2858,재,I
83127,Sentence: 2858,앙,I
83128,Sentence: 2858,뽑,O
83129,Sentence: 2858,아,O
83130,Sentence: 2858,놓,O
83131,Sentence: 2858,고,O
83132,Sentence: 2858,누,O
83133,Sentence: 2858,구,O
83134,Sentence: 2858,탓,O
83135,Sentence: 2858,하,O
83136,Sentence: 2858,노,B
83137,Sentence: 2858,ㅋ,O
83138,Sentence: 2858,ㅋ,O
83139,Sentence: 2858,ㅋ,O
83140,Sentence: 2858,ㅋ,O
83141,Sentence: 2858,ㅋ,O
83142,Sentence: 2858,ㅋ,O
83143,Sentence: 2858,ㅋ,O
83144,Sentence: 2858,ㅋ,O
83145,Sentence: 2858,ㅋ,O
83146,Sentence: 2858,ㅋ,O
83147,Sentence: 2859,자,O
83148,Sentence: 2859,영,O
83149,Sentence: 2859,업,O
83150,Sentence: 2859,자,O
83151,Sentence: 2859,가,O
83152,Sentence: 2859,세,O
83153,Sentence: 2859,금,O
83154,Sentence: 2859,많,O
83155,Sentence: 2859,이,O
83156,Sentence: 2859,낸,O
83157,Sentence: 2859,다,O
83158,Sentence: 2859,는,O
83159,Sentence: 2859,개,O
83160,Sentence: 2859,소,O
83161,Sentence: 2859,리,O
83162,Sentence: 2859,는,O
83163,Sentence: 2859,뭐,O
83164,Sentence: 2859,냐,O
83165,Sentence: 2859,ㅋ,O
83166,Sentence: 2859,ㅋ,O
83167,Sentence: 2859,ㅋ,O
83168,Sentence: 2859,ㅋ,O
83169,Sentence: 2859,ㅋ,O
83170,Sentence: 2859,부,O
83171,Sentence: 2859,가,O
83172,Sentence: 2859,세,O
83173,Sentence: 2859,를,O
83174,Sentence: 2859,세,O
83175,Sentence: 2859,금,O
83176,Sentence: 2859,으,O
83177,Sentence: 2859,로,O
83178,Sentence: 2859,착,O
83179,Sentence: 2859,각,O
83180,Sentence: 2859,하,O
83181,Sentence: 2859,나,O
83182,Sentence: 2860,근,O
83183,Sentence: 2860,데,O
83184,Sentence: 2860,니,O
83185,Sentence: 2860,네,O
83186,Sentence: 2860,들,O
83187,Sentence: 2860,이,O
83188,Sentence: 2860,문,O
83189,Sentence: 2860,통,O
83190,Sentence: 2860,뽑,O
83191,Sentence: 2860,았,O
83192,Sentence: 2860,잖,O
83193,Sentence: 2860,아,O
83194,Sentence: 2860,병,B
83195,Sentence: 2860,신,I
83196,Sentence: 2860,들,O
83197,Sentence: 2860,아,O
83198,Sentence: 2861,팩,O
83199,Sentence: 2861,트,O
83200,Sentence: 2861,자,O
83201,Sentence: 2861,영,O
83202,Sentence: 2861,업,O
83203,Sentence: 2861,자,O
83204,Sentence: 2861,단,O
83205,Sentence: 2861,체,O
83206,Sentence: 2861,는,O
83207,Sentence: 2861,문,O
83208,Sentence: 2861,재,O
83209,Sentence: 2861,앙,O
83210,Sentence: 2861,의,O
83211,Sentence: 2861,좆,B
83212,Sentence: 2861,같,O
83213,Sentence: 2861,은,O
83214,Sentence: 2861,토,O
83215,Sentence: 2861,론,O
83216,Sentence: 2861,과,O
83217,Sentence: 2861,정,O
83218,Sentence: 2861,책,O
83219,Sentence: 2861,을,O
83220,Sentence: 2861,보,O
83221,Sentence: 2861,고,O
83222,Sentence: 2861,도,O
83223,Sentence: 2861,문,B
83224,Sentence: 2861,재,I
83225,Sentence: 2861,앙,I
83226,Sentence: 2861,지,O
83227,Sentence: 2861,지,O
83228,Sentence: 2861,선,O
83229,Sentence: 2861,언,O
83230,Sentence: 2861,을,O
83231,Sentence: 2861,했,O
83232,Sentence: 2861,다,O
83233,Sentence: 2861,고,O
83234,Sentence: 2861,로,O
83235,Sentence: 2861,자,O
83236,Sentence: 2861,업,O
83237,Sentence: 2861,자,O
83238,Sentence: 2861,득,O
83239,Sentence: 2861,이,O
83240,Sentence: 2861,다,O
83241,Sentence: 2862,시,O
83242,Sentence: 2862,발,O
83243,Sentence: 2862,지,O
83244,Sentence: 2862,들,O
83245,Sentence: 2862,만,O
83246,Sentence: 2862,세,O
83247,Sentence: 2862,금,O
83248,Sentence: 2862,처,B
83249,Sentence: 2862,내,O
83250,Sentence: 2862,나,O
83251,Sentence: 2862,봄,O
83252,Sentence: 2862,ㅋ,O
83253,Sentence: 2862,ㅋ,O
83254,Sentence: 2862,ㅋ,O
83255,Sentence: 2863,자,O
83256,Sentence: 2863,영,O
83257,Sentence: 2863,업,O
83258,Sentence: 2863,자,O
83259,Sentence: 2863,연,O
83260,Sentence: 2863,합,O
83261,Sentence: 2863,문,O
83262,Sentence: 2863,재,O
83263,Sentence: 2863,인,O
83264,Sentence: 2863,지,O
83265,Sentence: 2863,지,O
83266,Sentence: 2863,선,O
83267,Sentence: 2863,언,O
83268,Sentence: 2863,잊,O
83269,Sentence: 2863,었,O
83270,Sentence: 2863,누,O
83271,Sentence: 2863,ㅋ,O
83272,Sentence: 2863,ㅋ,O
83273,Sentence: 2863,ㅋ,O
83274,Sentence: 2864,죄,O
83275,Sentence: 2864,라,O
83276,Sentence: 2864,면,O
83277,Sentence: 2864,문,B
83278,Sentence: 2864,재,I
83279,Sentence: 2864,앙,I
83280,Sentence: 2864,을,O
83281,Sentence: 2864,사,O
83282,Sentence: 2864,랑,O
83283,Sentence: 2864,한,O
83284,Sentence: 2864,죄,O
83285,Sentence: 2865,느,O
83286,Sentence: 2865,그,O
83287,Sentence: 2865,들,O
83288,Sentence: 2865,이,O
83289,Sentence: 2865,뽑,O
83290,Sentence: 2865,인,O
83291,Sentence: 2865,문,B
83292,Sentence: 2865,재,I
83293,Sentence: 2865,앙,I
83294,Sentence: 2865,이,O
83295,Sentence: 2865,다,O
83296,Sentence: 2865,악,O
83297,Sentence: 2865,으,O
83298,Sentence: 2865,로,O
83299,Sentence: 2865,깡,O
83300,Sentence: 2865,으,O
83301,Sentence: 2865,로,O
83302,Sentence: 2865,버,O
83303,Sentence: 2865,텨,O
83304,Sentence: 2865,라,O
83305,Sentence: 2865,컄,O
83306,Sentence: 2866,우,O
83307,Sentence: 2866,리,O
83308,Sentence: 2866,가,O
83309,Sentence: 2866,찍,O
83310,Sentence: 2866,었,O
83311,Sentence: 2866,습,O
83312,Sentence: 2866,니,O
83313,Sentence: 2866,다,O
83314,Sentence: 2866,우,O
83315,Sentence: 2866,리,O
83316,Sentence: 2866,가,O
83317,Sentence: 2866,짊,O
83318,Sentence: 2866,어,O
83319,Sentence: 2866,지,O
83320,Sentence: 2866,고,O
83321,Sentence: 2866,갑,O
83322,Sentence: 2866,시,O
83323,Sentence: 2866,다,O
83324,Sentence: 2867,박,O
83325,Sentence: 2867,근,O
83326,Sentence: 2867,혜,O
83327,Sentence: 2867,전,O
83328,Sentence: 2867,대,O
83329,Sentence: 2867,통,O
83330,Sentence: 2867,령,O
83331,Sentence: 2867,탄,O
83332,Sentence: 2867,핵,O
83333,Sentence: 2867,때,O
83334,Sentence: 2867,공,O
83335,Sentence: 2867,짜,O
83336,Sentence: 2867,술,O
83337,Sentence: 2867,공,O
83338,Sentence: 2867,짜,O
83339,Sentence: 2867,밥,O
83340,Sentence: 2867,퍼,O
83341,Sentence: 2867,주,O
83342,Sentence: 2867,고,O
83343,Sentence: 2867,문,O
83344,Sentence: 2867,재,O
83345,Sentence: 2867,인,O
83346,Sentence: 2867,지,O
83347,Sentence: 2867,지,O
83348,Sentence: 2867,선,O
83349,Sentence: 2867,언,O
83350,Sentence: 2867,하,O
83351,Sentence: 2867,던,O
83352,Sentence: 2867,것,O
83353,Sentence: 2867,들,O
83354,Sentence: 2867,이,O
83355,Sentence: 2867,이,O
83356,Sentence: 2867,제,O
83357,Sentence: 2867,와,O
83358,Sentence: 2867,서,O
83359,Sentence: 2867,ㅋ,O
83360,Sentence: 2867,ㅋ,O
83361,Sentence: 2867,ㅋ,O
83362,Sentence: 2867,그,O
83363,Sentence: 2867,냥,O
83364,Sentence: 2867,디,O
83365,Sentence: 2867,져,O
83366,Sentence: 2867,라,O
83367,Sentence: 2867,ㅂ,B
83368,Sentence: 2867,ㅅ,I
83369,Sentence: 2867,들,O
83370,Sentence: 2867,아,O
83371,Sentence: 2867,ㅋ,O
83372,Sentence: 2867,ㅋ,O
83373,Sentence: 2867,ㅋ,O
83374,Sentence: 2868,그,O
83375,Sentence: 2868,래,O
83376,Sentence: 2868,도,O
83377,Sentence: 2868,이,O
83378,Sentence: 2868,재,O
83379,Sentence: 2868,명,O
83380,Sentence: 2868,찍,O
83381,Sentence: 2868,으,O
83382,Sentence: 2868,실,O
83383,Sentence: 2868,거,O
83384,Sentence: 2868,죠,O
83385,Sentence: 2868,네,O
83386,Sentence: 2869,앙,O
83387,Sentence: 2869,쌤,O
83388,Sentence: 2869,뽑,O
83389,Sentence: 2869,을,O
83390,Sentence: 2869,땐,O
83391,Sentence: 2869,좋,O
83392,Sentence: 2869,았,O
83393,Sentence: 2869,지,O
83394,Sentence: 2869,ㅋ,O
83395,Sentence: 2869,ㅋ,O
83396,Sentence: 2870,뭐,O
83397,Sentence: 2870,어,O
83398,Sentence: 2870,쩌,O
83399,Sentence: 2870,라,O
83400,Sentence: 2870,고,O
83401,Sentence: 2870,ㅋ,O
83402,Sentence: 2870,ㅋ,O
83403,Sentence: 2870,니,O
83404,Sentence: 2870,들,O
83405,Sentence: 2870,이,O
83406,Sentence: 2870,뽑,O
83407,Sentence: 2870,은,O
83408,Sentence: 2870,대,O
83409,Sentence: 2870,통,O
83410,Sentence: 2870,령,O
83411,Sentence: 2870,이,O
83412,Sentence: 2870,고,O
83413,Sentence: 2870,그,O
83414,Sentence: 2870,걸,O
83415,Sentence: 2870,뒤,O
83416,Sentence: 2870,집,O
83417,Sentence: 2870,을,O
83418,Sentence: 2870,기,O
83419,Sentence: 2870,회,O
83420,Sentence: 2870,도,O
83421,Sentence: 2870,니,O
83422,Sentence: 2870,네,O
83423,Sentence: 2870,손,O
83424,Sentence: 2870,으,O
83425,Sentence: 2870,로,O
83426,Sentence: 2870,날,O
83427,Sentence: 2870,린,O
83428,Sentence: 2870,1,O
83429,Sentence: 2870,8,O
83430,Sentence: 2870,0,O
83431,Sentence: 2870,석,O
83432,Sentence: 2870,인,O
83433,Sentence: 2870,데,O
83434,Sentence: 2870,도,O
83435,Sentence: 2870,대,O
83436,Sentence: 2870,체,O
83437,Sentence: 2870,누,O
83438,Sentence: 2870,구,O
83439,Sentence: 2870,한,O
83440,Sentence: 2870,테,O
83441,Sentence: 2870,우,O
83442,Sentence: 2870,는,O
83443,Sentence: 2870,소,O
83444,Sentence: 2870,리,O
83445,Sentence: 2870,쳐,B
83446,Sentence: 2870,하,O
83447,Sentence: 2870,는,O
83448,Sentence: 2870,거,O
83449,Sentence: 2870,임,O
83450,Sentence: 2871,팩,O
83451,Sentence: 2871,트,O
83452,Sentence: 2871,저,O
83453,Sentence: 2871,러,O
83454,Sentence: 2871,고,O
83455,Sentence: 2871,도,O
83456,Sentence: 2871,이,O
83457,Sentence: 2871,재,O
83458,Sentence: 2871,명,O
83459,Sentence: 2871,찍,O
83460,Sentence: 2871,는,O
83461,Sentence: 2871,다,O
83462,Sentence: 2872,악,O
83463,Sentence: 2872,깡,O
83464,Sentence: 2872,버,O
83465,Sentence: 2873,여,O
83466,Sentence: 2873,간,O
83467,Sentence: 2873,장,O
83468,Sentence: 2873,사,O
83469,Sentence: 2873,안,O
83470,Sentence: 2873,좋,O
83471,Sentence: 2873,게,O
83472,Sentence: 2873,보,O
83473,Sentence: 2873,는,O
83474,Sentence: 2873,이,O
83475,Sentence: 2873,유,O
83476,Sentence: 2873,섹,O
83477,Sentence: 2873,스,O
83478,Sentence: 2873,유,O
83479,Sentence: 2873,흥,O
83480,Sentence: 2873,업,O
83481,Sentence: 2873,임,O
83482,Sentence: 2874,존,B
83483,Sentence: 2874,나,I
83484,Sentence: 2874,안,O
83485,Sentence: 2874,쓰,O
83486,Sentence: 2874,럽,O
83487,Sentence: 2874,긴,O
83488,Sentence: 2874,하,O
83489,Sentence: 2874,노,B
83490,Sentence: 2874,그,O
83491,Sentence: 2874,래,O
83492,Sentence: 2874,도,O
83493,Sentence: 2874,이,O
83494,Sentence: 2874,재,O
83495,Sentence: 2874,명,O
83496,Sentence: 2874,찍,O
83497,Sentence: 2874,을,O
83498,Sentence: 2874,새,B
83499,Sentence: 2874,끼,I
83500,Sentence: 2874,들,O
83501,Sentence: 2874,이,O
83502,Sentence: 2874,지,O
83503,Sentence: 2874,만,O
83504,Sentence: 2874,ㅋ,O
83505,Sentence: 2874,ㅋ,O
83506,Sentence: 2874,ㅋ,O
83507,Sentence: 2875,그,O
83508,Sentence: 2875,러,O
83509,Sentence: 2875,니,O
83510,Sentence: 2875,까,O
83511,Sentence: 2875,왜,O
83512,Sentence: 2875,문,B
83513,Sentence: 2875,재,I
83514,Sentence: 2875,앙,I
83515,Sentence: 2875,1,O
83516,Sentence: 2875,8,O
83517,Sentence: 2875,0,O
83518,Sentence: 2875,석,O
83519,Sentence: 2875,뽑,O
83520,Sentence: 2875,았,O
83521,Sentence: 2875,냐,O
83522,Sentence: 2875,고,O
83523,Sentence: 2875,ㅋ,O
83524,Sentence: 2875,ㅋ,O
83525,Sentence: 2875,ㅋ,O
83526,Sentence: 2875,ㅋ,O
83527,Sentence: 2875,ㅋ,O
83528,Sentence: 2875,ㅋ,O
83529,Sentence: 2876,세,O
83530,Sentence: 2876,무,O
83531,Sentence: 2876,조,O
83532,Sentence: 2876,사,O
83533,Sentence: 2876,5,O
83534,Sentence: 2876,0,O
83535,Sentence: 2876,0,O
83536,Sentence: 2876,배,O
83537,Sentence: 2876,마,O
83538,Sentence: 2876,렵,O
83539,Sentence: 2876,네,O
83540,Sentence: 2877,저,O
83541,Sentence: 2877,중,O
83542,Sentence: 2877,에,O
83543,Sentence: 2877,문,O
83544,Sentence: 2877,재,O
83545,Sentence: 2877,인,O
83546,Sentence: 2877,찍,O
83547,Sentence: 2877,고,O
83548,Sentence: 2877,앞,O
83549,Sentence: 2877,으,O
83550,Sentence: 2877,로,O
83551,Sentence: 2877,이,O
83552,Sentence: 2877,재,O
83553,Sentence: 2877,명,O
83554,Sentence: 2877,찍,O
83555,Sentence: 2877,을,O
83556,Sentence: 2877,인,O
83557,Sentence: 2877,간,O
83558,Sentence: 2877,들,O
83559,Sentence: 2877,있,O
83560,Sentence: 2877,겠,O
83561,Sentence: 2877,지,O
83562,Sentence: 2878,응,O
83563,Sentence: 2878,언,O
83564,Sentence: 2878,론,O
83565,Sentence: 2878,에,O
83566,Sentence: 2878,안,O
83567,Sentence: 2878,나,O
83568,Sentence: 2878,와,O
83569,Sentence: 2878,조,O
83570,Sentence: 2878,선,O
83571,Sentence: 2878,인,O
83572,Sentence: 2878,들,O
83573,Sentence: 2878,끼,O
83574,Sentence: 2878,리,O
83575,Sentence: 2878,서,O
83576,Sentence: 2878,로,O
83577,Sentence: 2878,죽,O
83578,Sentence: 2878,여,O
83579,Sentence: 2878,라,O
83580,Sentence: 2878,그,O
83581,Sentence: 2878,게,O
83582,Sentence: 2878,대,O
83583,Sentence: 2878,통,O
83584,Sentence: 2878,령,O
83585,Sentence: 2878,님,O
83586,Sentence: 2878,의,O
83587,Sentence: 2878,뜻,O
83588,Sentence: 2878,이,O
83589,Sentence: 2878,야,O
83590,Sentence: 2879,팩,O
83591,Sentence: 2879,트,O
83592,Sentence: 2879,세,O
83593,Sentence: 2879,금,O
83594,Sentence: 2879,안,O
83595,Sentence: 2879,내,O
83596,Sentence: 2879,는,O
83597,Sentence: 2879,건,O
83598,Sentence: 2879,북,O
83599,Sentence: 2879,조,O
83600,Sentence: 2879,선,O
83601,Sentence: 2879,이,O
83602,Sentence: 2879,랑,O
83603,Sentence: 2879,짱,O
83604,Sentence: 2879,깨,O
83605,Sentence: 2879,밖,O
83606,Sentence: 2879,에,O
83607,Sentence: 2879,없,O
83608,Sentence: 2879,다,O
83609,Sentence: 2880,위,O
83610,Sentence: 2880,드,O
83611,Sentence: 2880,코,O
83612,Sentence: 2880,로,O
83613,Sentence: 2880,나,O
83614,Sentence: 2880,하,O
83615,Sentence: 2880,면,O
83616,Sentence: 2880,중,O
83617,Sentence: 2880,증,O
83618,Sentence: 2880,병,O
83619,Sentence: 2880,실,O
83620,Sentence: 2880,만,O
83621,Sentence: 2880,늘,O
83622,Sentence: 2880,리,O
83623,Sentence: 2880,면,O
83624,Sentence: 2880,된,O
83625,Sentence: 2880,다,O
83626,Sentence: 2880,고,O
83627,Sentence: 2880,담,O
83628,Sentence: 2880,당,O
83629,Sentence: 2880,의,O
83630,Sentence: 2880,사,O
83631,Sentence: 2880,는,O
83632,Sentence: 2880,누,O
83633,Sentence: 2880,가,O
83634,Sentence: 2880,감,O
83635,Sentence: 2880,병,O
83636,Sentence: 2880,실,O
83637,Sentence: 2880,이,O
83638,Sentence: 2880,아,O
83639,Sentence: 2880,무,O
83640,Sentence: 2880,리,O
83641,Sentence: 2880,많,O
83642,Sentence: 2880,아,O
83643,Sentence: 2880,도,O
83644,Sentence: 2880,진,O
83645,Sentence: 2880,료,O
83646,Sentence: 2880,할,O
83647,Sentence: 2880,의,O
83648,Sentence: 2880,사,O
83649,Sentence: 2880,가,O
83650,Sentence: 2880,없,O
83651,Sentence: 2880,다,O
83652,Sentence: 2880,면,O
83653,Sentence: 2880,의,O
83654,Sentence: 2880,미,O
83655,Sentence: 2880,없,O
83656,Sentence: 2880,는,O
83657,Sentence: 2880,수,O
83658,Sentence: 2880,용,O
83659,Sentence: 2880,소,O
83660,Sentence: 2880,지,O
83661,Sentence: 2881,하,O
83662,Sentence: 2881,긴,O
83663,Sentence: 2881,씨,O
83664,Sentence: 2881,발,O
83665,Sentence: 2881,장,O
83666,Sentence: 2881,사,O
83667,Sentence: 2881,는,O
83668,Sentence: 2881,장,O
83669,Sentence: 2881,사,O
83670,Sentence: 2881,대,O
83671,Sentence: 2881,로,O
83672,Sentence: 2881,못,O
83673,Sentence: 2881,하,O
83674,Sentence: 2881,고,O
83675,Sentence: 2881,세,O
83676,Sentence: 2881,금,O
83677,Sentence: 2881,만,O
83678,Sentence: 2881,좆,B
83679,Sentence: 2881,빠,O
83680,Sentence: 2881,지,O
83681,Sentence: 2881,게,O
83682,Sentence: 2881,4,O
83683,Sentence: 2881,배,O
83684,Sentence: 2881,내,O
83685,Sentence: 2881,고,O
83686,Sentence: 2881,있,O
83687,Sentence: 2881,으,O
83688,Sentence: 2881,니,O
83689,Sentence: 2881,ㅋ,O
83690,Sentence: 2881,ㅋ,O
83691,Sentence: 2881,ㅋ,O
83692,Sentence: 2882,팩,O
83693,Sentence: 2882,트,O
83694,Sentence: 2882,쟤,O
83695,Sentence: 2882,네,O
83696,Sentence: 2882,들,O
83697,Sentence: 2882,중,O
83698,Sentence: 2882,십,O
83699,Sentence: 2882,중,O
83700,Sentence: 2882,팔,O
83701,Sentence: 2882,구,O
83702,Sentence: 2882,는,O
83703,Sentence: 2882,문,O
83704,Sentence: 2882,재,O
83705,Sentence: 2882,인,O
83706,Sentence: 2882,뽑,O
83707,Sentence: 2882,았,O
83708,Sentence: 2882,다,O
83709,Sentence: 2883,지,O
83710,Sentence: 2883,금,O
83711,Sentence: 2883,방,O
83712,Sentence: 2883,역,O
83713,Sentence: 2883,대,O
83714,Sentence: 2883,책,O
83715,Sentence: 2883,이,O
83716,Sentence: 2883,존,B
83717,Sentence: 2883,나,I
83718,Sentence: 2883,멍,B
83719,Sentence: 2883,청,I
83720,Sentence: 2883,하,O
83721,Sentence: 2883,긴,O
83722,Sentence: 2883,함,O
83723,Sentence: 2883,겨,O
83724,Sentence: 2883,울,O
83725,Sentence: 2883,이,O
83726,Sentence: 2883,코,O
83727,Sentence: 2883,로,O
83728,Sentence: 2883,나,O
83729,Sentence: 2883,가,O
83730,Sentence: 2883,장,O
83731,Sentence: 2883,유,O
83732,Sentence: 2883,행,O
83733,Sentence: 2883,하,O
83734,Sentence: 2883,는,O
83735,Sentence: 2883,데,O
83736,Sentence: 2883,겨,O
83737,Sentence: 2883,울,O
83738,Sentence: 2883,오,O
83739,Sentence: 2883,기,O
83740,Sentence: 2883,직,O
83741,Sentence: 2883,전,O
83742,Sentence: 2883,에,O
83743,Sentence: 2883,위,O
83744,Sentence: 2883,드,O
83745,Sentence: 2883,코,O
83746,Sentence: 2883,로,O
83747,Sentence: 2883,나,O
83748,Sentence: 2883,했,O
83749,Sentence: 2883,던,O
83750,Sentence: 2883,것,O
83751,Sentence: 2883,만,O
83752,Sentence: 2883,봐,O
83753,Sentence: 2883,도,O
83754,Sentence: 2883,아,O
83755,Sentence: 2883,무,O
83756,Sentence: 2883,생,O
83757,Sentence: 2883,각,O
83758,Sentence: 2883,이,O
83759,Sentence: 2883,란,O
83760,Sentence: 2883,게,O
83761,Sentence: 2883,없,O
83762,Sentence: 2883,는,O
83763,Sentence: 2883,것,O
83764,Sentence: 2883,들,O
83765,Sentence: 2883,임,O
83766,Sentence: 2883,밤,O
83767,Sentence: 2883,이,O
83768,Sentence: 2883,라,O
83769,Sentence: 2883,고,O
83770,Sentence: 2883,코,O
83771,Sentence: 2883,로,O
83772,Sentence: 2883,나,O
83773,Sentence: 2883,걸,O
83774,Sentence: 2883,리,O
83775,Sentence: 2883,고,O
83776,Sentence: 2883,낮,O
83777,Sentence: 2883,이,O
83778,Sentence: 2883,라,O
83779,Sentence: 2883,고,O
83780,Sentence: 2883,안,O
83781,Sentence: 2883,걸,O
83782,Sentence: 2883,리,O
83783,Sentence: 2883,는,O
83784,Sentence: 2883,게,O
83785,Sentence: 2883,아,O
83786,Sentence: 2883,닌,O
83787,Sentence: 2883,데,O
83788,Sentence: 2883,도,O
83789,Sentence: 2883,불,O
83790,Sentence: 2883,구,O
83791,Sentence: 2883,하,O
83792,Sentence: 2883,고,O
83793,Sentence: 2883,영,O
83794,Sentence: 2883,업,O
83795,Sentence: 2883,시,O
83796,Sentence: 2883,간,O
83797,Sentence: 2883,제,O
83798,Sentence: 2883,한,O
83799,Sentence: 2883,하,O
83800,Sentence: 2883,는,O
83801,Sentence: 2883,것,O
83802,Sentence: 2883,도,O
83803,Sentence: 2883,존,O
83804,Sentence: 2883,나,O
83805,Sentence: 2883,멍,O
83806,Sentence: 2883,청,O
83807,Sentence: 2883,하,O
83808,Sentence: 2883,니,O
83809,Sentence: 2883,까,O
83810,Sentence: 2883,가,O
83811,Sentence: 2883,능,O
83812,Sentence: 2883,한,O
83813,Sentence: 2883,생,O
83814,Sentence: 2883,각,O
83815,Sentence: 2883,이,O
83816,Sentence: 2883,고,O
83817,Sentence: 2883,정,O
83818,Sentence: 2883,작,O
83819,Sentence: 2883,백,O
83820,Sentence: 2883,신,O
83821,Sentence: 2883,맞,O
83822,Sentence: 2883,는,O
83823,Sentence: 2883,다,O
83824,Sentence: 2883,고,O
83825,Sentence: 2883,감,O
83826,Sentence: 2883,염,O
83827,Sentence: 2883,전,O
83828,Sentence: 2883,파,O
83829,Sentence: 2883,가,O
83830,Sentence: 2883,안,O
83831,Sentence: 2883,되,O
83832,Sentence: 2883,는,O
83833,Sentence: 2883,것,O
83834,Sentence: 2883,도,O
83835,Sentence: 2883,아,O
83836,Sentence: 2883,닌,O
83837,Sentence: 2883,데,O
83838,Sentence: 2883,유,O
83839,Sentence: 2883,흥,O
83840,Sentence: 2883,업,O
83841,Sentence: 2883,소,O
83842,Sentence: 2883,는,O
83843,Sentence: 2883,잘,O
83844,Sentence: 2883,만,O
83845,Sentence: 2883,운,O
83846,Sentence: 2883,영,O
83847,Sentence: 2883,하,O
83848,Sentence: 2883,고,O
83849,Sentence: 2883,있,O
83850,Sentence: 2883,음,O
83851,Sentence: 2883,종,O
83852,Sentence: 2883,교,O
83853,Sentence: 2883,시,O
83854,Sentence: 2883,설,O
83855,Sentence: 2883,은,O
83856,Sentence: 2883,아,O
83857,Sentence: 2883,무,O
83858,Sentence: 2883,제,O
83859,Sentence: 2883,제,O
83860,Sentence: 2883,도,O
83861,Sentence: 2883,없,O
83862,Sentence: 2883,음,O
83863,Sentence: 2883,ㅋ,O
83864,Sentence: 2883,ㅋ,O
83865,Sentence: 2884,니,O
83866,Sentence: 2884,네,O
83867,Sentence: 2884,가,O
83868,Sentence: 2884,초,O
83869,Sentence: 2884,래,O
83870,Sentence: 2884,한,O
83871,Sentence: 2884,재,O
83872,Sentence: 2884,앙,O
83873,Sentence: 2885,팩,O
83874,Sentence: 2885,트,O
83875,Sentence: 2885,꼴,O
83876,Sentence: 2885,좋,O
83877,Sentence: 2885,다,O
83878,Sentence: 2886,인,O
83879,Sentence: 2886,과,O
83880,Sentence: 2886,응,O
83881,Sentence: 2886,보,O
83882,Sentence: 2886,힘,O
83883,Sentence: 2886,들,O
83884,Sentence: 2886,면,O
83885,Sentence: 2886,가,O
83886,Sentence: 2886,계,O
83887,Sentence: 2886,접,O
83888,Sentence: 2886,어,O
83889,Sentence: 2886,라,O
83890,Sentence: 2886,니,O
83891,Sentence: 2886,들,O
83892,Sentence: 2886,이,O
83893,Sentence: 2886,선,O
83894,Sentence: 2886,택,O
83895,Sentence: 2886,한,O
83896,Sentence: 2886,거,O
83897,Sentence: 2886,왜,O
83898,Sentence: 2886,징,O
83899,Sentence: 2886,징,O
83900,Sentence: 2886,거,O
83901,Sentence: 2886,리,O
83902,Sentence: 2886,냐,O
83903,Sentence: 2886,접,O
83904,Sentence: 2886,종,O
83905,Sentence: 2886,은,O
83906,Sentence: 2886,하,O
83907,Sentence: 2886,고,O
83908,Sentence: 2886,손,O
83909,Sentence: 2886,님,O
83910,Sentence: 2886,받,O
83911,Sentence: 2886,니,O
83912,Sentence: 2886,골,O
83913,Sentence: 2886,라,O
83914,Sentence: 2886,받,O
83915,Sentence: 2886,아,O
83916,Sentence: 2886,라,O
83917,Sentence: 2887,ㅋ,O
83918,Sentence: 2887,ㅋ,O
83919,Sentence: 2887,ㅋ,O
83920,Sentence: 2887,ㅋ,O
83921,Sentence: 2887,ㅋ,O
83922,Sentence: 2887,자,O
83923,Sentence: 2887,영,O
83924,Sentence: 2887,업,O
83925,Sentence: 2887,자,O
83926,Sentence: 2887,들,O
83927,Sentence: 2887,탈,O
83928,Sentence: 2887,세,O
83929,Sentence: 2887,하,O
83930,Sentence: 2887,는,O
83931,Sentence: 2887,거,O
83932,Sentence: 2887,모,O
83933,Sentence: 2887,를,O
83934,Sentence: 2887,줄,O
83935,Sentence: 2887,알,O
83936,Sentence: 2887,고,O
83937,Sentence: 2887,다,O
83938,Sentence: 2887,업,O
83939,Sentence: 2887,보,O
83940,Sentence: 2887,다,O
83941,Sentence: 2888,야,O
83942,Sentence: 2888,기,O
83943,Sentence: 2888,분,O
83944,Sentence: 2888,좋,O
83945,Sentence: 2888,다,O
83946,Sentence: 2888,ㅋ,O
83947,Sentence: 2888,ㅋ,O
83948,Sentence: 2888,ㅋ,O
83949,Sentence: 2889,좃,B
83950,Sentence: 2889,ㅅ,B
83951,Sentence: 2889,ㅂ,I
83952,Sentence: 2889,자,O
83953,Sentence: 2889,영,O
83954,Sentence: 2889,업,O
83955,Sentence: 2889,자,O
83956,Sentence: 2889,전,O
83957,Sentence: 2889,부,O
83958,Sentence: 2889,죽,O
